"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","precipitation_sum","rain_sum","et0_fao_evapotranspiration","relative_humidity_2m_mean","lat","longitude","planting_date","pd_90"
2015-11-21,29.7,20.4,24.1,34.3,23.6,4.4,4.4,4.64,85,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-22,29.5,20.3,24.1,36.8,23.3,13.7,13.7,4.5,85,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-23,29.9,21.2,24.7,34.8,25.1,18.3,18.3,4.37,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-24,29.4,20.8,24.1,33.8,23.5,10.6,10.6,3.87,84,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-25,27.9,20.6,23.6,31.3,23,6.2,6.2,3.64,86,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-26,29.2,20.2,24.2,34.8,23.7,1.7,1.7,4.9,83,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-27,30.9,21,25.3,36.6,24,7.7,7.7,5.38,78,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-28,28.4,21.1,24,33,23.9,1.7,1.7,3.77,84,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-29,28.8,21.4,24.5,33.4,24.1,3.9,3.9,4.28,79,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-11-30,29.1,21.7,24.6,34.8,25.1,7.9,7.9,4.78,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-01,29.9,21.3,25,36.5,24.9,4,4,5.18,83,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-02,31,21.7,25,37.5,25.4,13.1,13.1,5.11,82,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-03,29.2,21.7,24.8,35.9,25.3,11.9,11.9,4.82,82,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-04,30.1,20.3,24.5,36,23.6,4.3,4.3,5.47,80,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-05,29.8,20.9,24.8,34.3,23.2,5.4,5.4,4.5,76,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-06,27.2,19.8,23.2,29.7,22.1,4.4,4.4,3.44,82,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-07,29.2,20.7,24.1,35,23.3,9.9,9.9,4.95,80,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-08,28.4,20.1,23.9,34.4,23.5,13.5,13.5,4.2,87,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-09,28.5,21,24,35,24.4,8.6,8.6,3.88,85,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-10,29.7,21.9,24.9,35.3,25,5,5,4.53,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-11,29.3,21.3,24.7,33.7,24.8,1.6,1.6,4.36,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-12,29.7,21.4,25.3,34.6,24.8,4,4,4.85,78,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-13,25,20.5,22.6,28.4,23.5,9.4,9.4,2.16,89,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-14,29.7,21.4,24.9,32.8,24.4,0.6,0.6,5.42,74,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-15,27.7,21.3,24.1,32,24.7,14.2,14.2,4.01,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-16,29.3,19.5,24,33.3,22.4,1.3,1.3,4.96,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-17,30.8,20.2,25.6,35.2,23,0,0,5.83,72,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-18,30.8,20.7,25.9,35.9,22.4,1.5,1.5,5.78,66,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-19,29.7,20.7,25.1,36.7,23.4,6.8,6.8,5.72,77,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-20,28.1,21.2,24.1,31.6,24.4,2.5,2.5,3.58,82,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-21,28.8,20.6,24.3,33.8,23.9,4.1,4.1,4.54,80,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-22,28.7,20.4,24,32.7,23.9,17.1,17.1,4.2,84,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-23,30,21.9,25.3,34.6,24.9,0.9,0.9,5.07,78,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-24,31.4,21.2,26.4,35.1,23.9,0,0,6.11,69,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-25,31.7,21.1,26.5,35.2,22.8,0,0,6.09,61,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-26,30.5,21.2,25.8,35.6,23.5,0.7,0.7,5.3,65,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-27,27.5,21.8,24.3,32.4,25.3,10.5,10.5,3.48,78,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-28,26.8,20.4,23.1,31.1,23.9,28,28,3.26,88,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-29,26.4,21.5,23,30.3,24.9,13.4,13.4,2.82,89,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-30,26.3,20.8,22.5,30.7,23.6,12.5,12.5,2.84,89,-17.79,-50.91,"2015-10-24","2016-01-22"
2015-12-31,27.6,20.7,22.9,30.4,23.6,3,3,2.97,86,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-01,28.8,20.2,24,33.7,23.2,9.3,9.3,4.26,82,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-02,27.8,21.2,24.3,31.9,24.6,13.7,13.7,3.53,83,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-03,27.8,21.3,23.5,32.8,24.5,27.3,27.3,3.19,88,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-04,28,20.6,23.7,33.3,23.5,16.2,16.2,3.71,86,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-05,26.5,20.6,23,32.1,23.8,22.3,22.3,3.09,90,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-06,25.6,20.8,22.6,29.3,24.5,10.1,10.1,2.55,91,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-07,25,20.9,22.3,28.8,24.6,14.6,14.6,2.28,93,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-08,25.2,20.6,22.3,28.2,22.4,34.2,34.2,2.43,93,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-09,23.4,20.6,21.9,25.8,22.7,6,6,1.54,93,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-10,24.8,20.6,22.1,27.3,22,10.8,10.8,2.42,90,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-11,26,20.8,23.2,27.7,22.3,3.3,3.3,3.23,81,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-12,25.3,20.8,22.5,27.7,22.8,12.6,12.6,1.9,89,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-13,27,21.2,23,31.2,23.5,13.8,13.8,2.63,88,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-14,25.7,21.2,22.8,29.5,23.8,29.6,29.6,2.57,90,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-15,23,20.9,21.9,25.6,22.6,14.7,14.7,1.46,93,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-16,23.3,21.1,21.9,25.6,22.9,20.5,20.5,1.14,93,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-17,26.3,20.7,22.8,29.2,23.9,8.9,8.9,2.44,88,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-18,26.4,21.5,23.3,29.8,25.1,1.8,1.8,2.01,86,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-19,28.3,20.5,23.8,33.4,23.2,0.2,0.2,3.99,80,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-20,28,20,23.7,31.3,22,0,0,4.28,76,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-21,27.6,20.3,23.6,31.6,22.9,0.8,0.8,4.68,79,-17.79,-50.91,"2015-10-24","2016-01-22"
2016-01-22,27.7,20.4,23.3,31.1,23.3,3.2,3.2,3.88,84,-17.79,-50.91,"2015-10-24","2016-01-22"
2024-10-24,31.8,21.2,25.3,34.3,24.5,4.2,4.2,5.01,76,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-25,31.6,21.4,24.9,35,23,16,16,4.4,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-26,27.7,21.8,24.1,31.2,24.2,0.5,0.5,3.02,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-27,28.9,19.5,23.5,34.3,21.4,5.5,5.5,3.77,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-28,29.1,20.1,23.7,35.4,23.2,17.3,17.3,4.08,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-29,29.1,20.2,23.4,35.1,23.5,17.5,17.5,3.97,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-30,30,18.8,24,34.7,20.9,1.8,1.8,5.01,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-31,29,18.6,23.5,32.2,20.4,0.9,0.9,5.32,75,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-01,29.5,19,23.1,31.6,20.9,2.8,2.8,4.46,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-02,29.5,20.8,23.7,32.3,23,0.6,0.6,3.37,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-03,28.5,20.4,23.6,31.1,23,0.4,0.4,3.56,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-04,29.5,20.6,23.8,33.3,23.4,23.5,23.5,3.7,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-05,23,20.4,21.7,26.6,22.6,10.8,10.8,1.94,90,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-06,28.3,19.5,23.1,32.1,21.3,2.4,2.4,4.42,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-07,27.8,21.2,23.5,28.2,23.9,2.6,2.6,3.14,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-08,26.8,20.5,23.2,28.2,21.8,2.6,2.6,3.69,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-09,28.7,20.4,23.5,32.4,22.6,4.3,4.3,4.09,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-10,29.6,19,24.1,34.2,21,0.6,0.6,5.55,75,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-11,31.1,20,25.9,35.6,22.4,0,0,5.96,62,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-12,29.5,20.8,24.8,32.7,23.6,2,2,4.32,76,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-13,28.5,21,23.2,31.9,23.9,14.6,14.6,3.54,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-14,28.9,19,23.2,33.6,21.8,9.1,9.1,5.17,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-15,27.9,19.5,22.8,30.2,22,6.9,6.9,3.96,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-16,28.3,19.9,23.3,31.4,22,4.4,4.4,4.47,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-17,26.3,20.2,22.9,28.9,22.7,7.2,7.2,3.1,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-18,29.1,19.6,23.6,34,22.4,3.2,3.2,4.12,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-19,30,19.5,24,35.5,22.2,1.9,1.9,4.85,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-20,30,20.5,24.8,35.1,22.2,0.7,0.7,4.57,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-21,29.3,20.6,24.2,35.5,24.1,9.6,9.6,4.38,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-22,27.8,20.4,23.9,30.3,23.7,1.3,1.3,3.52,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-23,28.2,20.5,23.6,32.8,23.9,12.7,12.7,4.58,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-24,29.5,19.5,24.1,34.1,22.8,0.8,0.8,5.4,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-25,30.6,19.7,24.9,33.1,21.8,0.9,0.9,5.8,71,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-26,31.6,20.5,25.2,34.5,22.1,4.7,4.7,5.76,68,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-27,32,20.9,25.5,35.5,23.1,2,2,5.22,72,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-28,32.3,21,25.4,34.3,23.9,4.9,4.9,5.05,74,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-29,32.2,21.7,25.1,35.9,24.8,10.9,10.9,4.37,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-11-30,28.8,20.5,23.2,34.8,23.1,8.9,8.9,3.46,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-01,29.5,20.5,24.5,34,22.8,0.4,0.4,5.3,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-02,27.1,21.3,23.9,28.9,23.4,13.5,13.5,3.77,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-03,29.6,21.2,24.4,34.4,23.4,2.7,2.7,4.35,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-04,27.4,21.1,23.2,30.7,24.5,10.1,10.1,2.99,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-05,26.9,20.9,23,28.9,24.4,3.9,3.9,2.85,86,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-06,29.2,19,24.1,32.4,21.2,0.6,0.6,5.61,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-07,31,20.9,25.6,34,22.7,0,0,5.83,69,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-08,31.4,21.4,26,34.8,23.1,1.9,1.9,5.66,66,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-09,31,20.7,25.8,34.8,22.8,0.1,0.1,5.58,68,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-10,30.6,20.1,25.3,35.4,23.1,11.7,11.7,5.25,73,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-11,30.4,20.7,25,36.3,23.6,1.2,1.2,5.21,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-12,27.4,20.2,23.8,32.1,23.1,6.2,6.2,4.29,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-13,29.2,20,24.3,33.8,22.7,1,1,5.17,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-14,26.5,20.9,23.7,29.1,23.4,4.3,4.3,3.41,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-15,27.9,20.3,23.6,31.9,22.7,4.2,4.2,4.64,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-16,28.6,19.4,23.2,33,21.7,1.4,1.4,5.04,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-17,29.8,19.5,24,34.9,22.2,4.1,4.1,5.48,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-18,29.5,19.6,23.5,35.6,22,4.5,4.5,5.02,85,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-19,30.1,20.4,24.8,34.2,21.9,0.5,0.5,5.26,77,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-20,30.2,19.9,24.7,33.8,22.5,0.2,0.2,5.46,76,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-21,28.2,21,24.1,31.7,23.7,9.4,9.4,3.97,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-22,26.6,20.4,23.5,29.7,23.4,8.2,8.2,3.71,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-23,27.5,20.1,23.1,32.2,23,3.4,3.4,3.79,89,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-24,27,20.9,23.7,30.6,23.7,0.5,0.5,3.06,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-25,27.4,20.6,23.3,32,23.1,5.5,5.5,3.68,83,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-26,25.8,20.3,22.5,27.5,22.8,29.6,29.6,2.65,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-27,25.8,20.3,22.3,28.2,22.4,9.9,9.9,2.69,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-28,27.5,20.1,23.1,32.2,23,11.7,11.7,4,86,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-29,27.5,19.1,22.8,31.8,21.6,1.3,1.3,4.87,85,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-30,27.9,19.5,22.8,32.3,22,9.7,9.7,4.5,86,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-12-31,28,19.6,23.1,31.8,22,6.4,6.4,4.4,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-01,29.4,20.4,23.8,33.9,22.6,5.1,5.1,4.86,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-02,28.2,20.6,23.9,31.2,22.9,2.5,2.5,4.99,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-03,28.9,20,24.2,31.7,21.9,0.2,0.2,5.05,76,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-04,26.9,20.9,23.3,31.3,23.1,23.8,23.8,3.74,85,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-05,28.5,20.4,23.8,33.7,23.5,2.3,2.3,4.86,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-06,28.6,19.9,23.5,33.7,22.9,31.7,31.7,4.08,84,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-07,27.7,20.3,23.1,32,22.2,3.9,3.9,3.93,87,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-08,29,21.4,23.8,35.1,24.1,10.2,10.2,4.52,85,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-09,27.9,20.7,23,33.7,23.5,10.7,10.7,3.92,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-10,28.9,20.1,24.1,34.5,22.4,0.8,0.8,5.47,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-11,30.1,20.2,24.6,34.7,22.5,1.4,1.4,5.58,78,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-12,31,20.6,24.4,36.5,23.8,11.1,11.1,4.8,80,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-13,26.9,20.6,22.9,33.4,23.9,27.1,27.1,3.59,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-14,27,20.1,22.9,31.9,22.4,5.2,5.2,3.42,86,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-15,28,20.2,23.8,33.7,23.4,0.3,0.3,4.87,81,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-16,26.8,20.6,22.8,32.3,23.5,19.7,19.7,3.21,90,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-17,25.3,20.5,22.5,26.7,21.4,6.7,6.7,3.44,88,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-18,27.2,20.5,23.4,30.3,22.1,0.5,0.5,4.68,82,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-19,28.5,20.5,24.1,32.5,22,0.4,0.4,5.31,79,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-20,28.9,19.9,24,32.9,21.8,0,0,5.61,76,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-21,29.5,19.9,24.2,32.4,21,1.2,1.2,5.71,73,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2025-01-22,30.6,19.8,25.1,35.5,22,0.3,0.3,5.76,71,-17.7857,-50.9975,"2024-10-24","2025-01-22"
2024-10-16,29.9,19.9,24.4,33.8,22.1,0.5,0.5,4.4,70,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-17,31.1,20.8,25.4,34.5,22.6,0,0,5.4,67,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-18,30,20.1,24.7,33.3,21,0.8,0.8,5.14,65,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-19,28,19.4,23.2,31.2,21.3,1.7,1.7,4.17,77,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-20,26.9,19.5,21.9,30.6,21.4,7.6,7.6,2.61,86,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-21,27.1,20.2,22.5,30.9,22.4,5.5,5.5,3.33,83,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-22,29.9,19.4,23.8,32.8,21.6,2.3,2.3,4.88,78,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-23,31.3,19.9,25,35.4,22.6,0.3,0.3,5.24,73,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-24,31.5,21.2,25.3,33.8,24.4,5,5,5.01,75,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-25,30.9,21.4,24.8,34.1,22.9,12.8,12.8,4.58,77,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-26,27.5,21.8,24,30.5,23.8,0.9,0.9,3.2,78,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-27,28.9,19.8,23.4,34.3,21.3,2.9,2.9,3.78,76,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-28,29,19.6,23.6,34.9,22.5,11.1,11.1,4.06,84,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-29,29,20.4,23.3,35,23.7,18.8,18.8,4,83,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-30,29.9,19,23.8,34.3,21.3,0.8,0.8,5.09,79,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-10-31,28.9,18.5,23.4,32,20.2,0.1,0.1,5.35,75,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-01,29.4,19,23,31.2,20.7,2,2,4.52,76,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-02,28.4,20.8,23.5,30.6,22.8,0.3,0.3,3.45,76,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-03,28.3,20.3,23.5,30.6,22.7,0.2,0.2,3.51,77,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-04,29,20.9,23.8,32.4,23.2,21.9,21.9,3.83,80,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-05,22.7,20.3,21.4,26.4,22.5,15.3,15.3,1.75,91,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-06,27.9,19.2,22.8,31.3,20.9,1.1,1.1,4.3,80,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-07,27.4,21,23.2,27.9,23.6,2.2,2.2,3.26,79,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-08,26.6,20.4,23,28.4,21.6,2.3,2.3,3.56,79,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-09,28.5,20.2,23.3,32.1,22.4,4.5,4.5,4.16,82,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-10,29.5,18.9,23.9,33.7,20.8,0.8,0.8,5.48,74,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-11,30.8,19.8,25.8,35.2,22.2,0,0,5.87,62,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-12,29.6,20.6,24.5,32,23.2,4.1,4.1,4.18,77,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-13,28,20.6,23.2,31.6,23.5,7.1,7.1,3.47,80,-17.785,-51.0034,"2024-10-16","2025-01-14"
2024-11-14,28.8,18.5,23.1,33.1,21,6.9,6.9,5.18,81,-17.785,-51.0034,"2024-10-16","2025-01-14"
